state,city,zip,organization,contactFirstName,contactLastName,addressLine1,email,fax,phone1,cPSWeekEventFlag,lastUpdatedDate,mobileStationFlag,countiesServed,locationLatitude,locationLongitude
FL,Lake Mary,32746,Lake Mary Fire Department- Station 37,Torry Walker,,911 Wallace Ct,twalker@lakemaryfl.com,,407.585.1480,No,2022-09-14 18:56:17+00:00,No,,28.774,-81.35
FL,Leesburg,34748,Leesburg Fire Department,,,201 S Canal St,,,352.728.9780,No,2022-09-13 16:15:41+00:00,No,,28.81,-81.874
FL,Leesburg,34748,Healthy Start Lake County,,,708 Lee St,infohslake@kidscentralinc.org,,352.314.6933,No,2022-09-14 11:34:53+00:00,No,,28.819,-81.879
FL,Wildwood,34785,Sumter County Sheriff's Office,,,7361 Powell Rd,,,352.571.0016,No,2022-09-14 18:37:14+00:00,No,,28.862,-82.017
FL,Ocala,34471,Florida Department of Health in Marion County,,,1801 Southeast 32nd Avenue,,,352.644.2751,No,2024-09-09 21:10:05+00:00,No,,29.169,-82.092
FL,Ocala,34471,Early Learning Coalition of Marion County,,,2300 SW 17th Rd,,,352.369.2315 ext.225,No,2022-09-14 12:07:22+00:00,No,,29.17,-82.166
FL,Ormond Beach,32174,Halifax Health Healthy Communities,,,1688 W Granada Blvd,,,386.425.7920,No,2022-09-14 18:45:35+00:00,No,,29.255,-81.12
FL,Bronson,32621,Levy County Health Department,,,66 W Main St,,,352.577.6051,No,2022-09-14 11:55:16+00:00,No,,29.447,-82.639
FL,Gainesville,32601,Gainesville Fire Rescue,Krista,Ott,1026 Northeast 14th Street,,,352.393.8455,No,2022-09-13 11:58:11+00:00,No,,29.661,-82.307
FL,Gainesville,32609,Parents as Teachers,,,2770 NW 6th Street,,,352.203-0628,No,2024-09-10 21:44:41+00:00,No,,29.678,-82.331
FL,Apalachicola,32320,"Franklin County Health Dept., Healthy Start Program",Patricia,Rickards,139 12th St,patricia.rickards@flhealth.gov,,850.323.6024,No,2022-09-13 18:05:04+00:00,No,,29.724,-84.993
FL,St Augustine,32086,St. Johns County Tax Collector—Project Buckle Up,Whitney,Kersey-Graves,6658 US Highway 1 S,taxcollector@sjctax.us,,904.209.2250,No,2022-09-14 18:21:45+00:00,No,,29.759,-81.311
FL,Port St Joe,32456,Gulf County Health Department,Kari,Williams,2475 Garrison Ave,kari.williams@flhealth.gov,,850.227.1276,No,2022-09-13 18:11:03+00:00,No,,29.794,-85.286
FL,St Augustine,32084,St. Johns County Tax Collector—Project Buckle Up,Whitney,Kersey-Graves,4030 Lewis Speedway,taxcollector@sjctax.us,,904.209.2250,No,2022-09-14 18:23:31+00:00,No,,29.938,-81.336
FL,Starke,32091,Bradford County Health Department,,,1801 N Temple Ave,,,904.964.7732,No,2022-09-13 17:35:08+00:00,No,,29.964,-82.106
FL,Lake City,32055,Columbia County Health Department,,,217 NE Franklin St,,,386.758.1068,No,2022-09-13 17:57:08+00:00,No,,30.194,-82.635
FL,Crawfordville,32327,Wakulla County Health Department,,,48 Oak St,,,850.926.0400,No,2022-09-14 18:30:50+00:00,No,,30.194,-84.377
FL,Macclenny,32063,Baker County Health Department,Kishia,Browning,480 W Lowder St,Kishia.Browning@flhealth.gov,,904.653.5253,No,2022-09-13 17:29:06+00:00,No,,30.272,-82.129
FL,Jacksonville,32207,Safe Kids Northeast Florida,,,3563 Phillips Hwy,,,904-202-4302,No,2022-09-13 11:36:12+00:00,No,"Duval, St. John",30.29,-81.634
GA,Kingsland,31548,Camden County Environmental Health Department,Carol,Irvin,107 N Gross Rd,,,404-481-0741,No,2023-09-19 17:30:50+00:00,No,,30.787,-81.645
GA,Valdosta,31601,Lowndes County Health Department,Valeka,Carter,206 S Patterson St,,,229-333-5257,No,2023-09-19 17:31:43+00:00,No,,30.829,-83.279
GA,Cairo,39828,Grady County Fire Dept.,Cole,Prince,555 2nd Ave SE,,,229-377-3293,No,2023-09-19 19:26:06+00:00,No,,30.875,-84.201
GA,Bainbridge,39819,Bainbridge Public Safety,Courtney,Chavers,510 E Louise St,,,229-248-2038,No,2023-09-19 17:36:38+00:00,No,,30.893,-84.571
GA,Lakeland,31635,Lanier County Health Department,Sara,Hamlett,53 W Murrell Ave,,,229-482-3294,No,2023-09-19 17:32:18+00:00,No,,31.04,-83.076
GA,Donalsonville,39845,Donalsonville Fire Department,Kolby,Bush,300 N Tennille Ave,,,229-524-2117,No,2023-09-19 19:41:12+00:00,No,,31.044,-84.88
GA,Colquitt,39837,Miller County Health Dept.,,,250 W Pine St,,,229-758-3344,No,2023-09-19 19:31:12+00:00,No,,31.175,-84.738
GA,Camilla,31730,Southwest Georgia Public Health District,August,Bundy,88 W Oakland Ave,,,229-355-3081,No,2023-09-19 19:32:32+00:00,No,,31.232,-84.212
GA,Townsend,31331,McIntosh County Health Department,Brooke,Deverger,1335 Ga Highway 57,,,912-832-5473,No,2023-09-19 17:24:47+00:00,No,McIntosh,31.527,-81.436
GA,Sylvester,31791,Worth County Health Department,Morgan,Patterson,1012 W Franklin St,,,229-777-2150,No,2023-09-19 19:46:56+00:00,No,,31.534,-83.855
GA,Alma,31510,Alma Police Department,Beth,Fowler,102 S Thomas St,,,912-632-8751,No,2023-09-19 17:26:09+00:00,No,,31.542,-82.465
GA,Fort Gaines,39851,Clay County Health Department,Lindsey,Hixon,101 Hartford Rd W,,,833-337-1749,No,2023-09-19 17:38:41+00:00,No,,31.603,-85.05
GA,Jesup,31546,Safe Kids Wayne County,Carol,Irvin,155 N Wayne St,,,912-427-5986,No,2023-09-19 17:30:05+00:00,No,Pierce,31.603,-81.879
GA,Jesup,31545,City of Jesup Fire Dept.,,,411 W Bay St,,,912-427-1322,No,2023-09-19 19:45:38+00:00,No,,31.605,-81.89
GA,Ashburn,31714,Turner County Health Department,Danielle,Cannon,745 Hudson Ave,,,229-238-9595,No,2023-09-19 17:34:29+00:00,No,,31.711,-83.643
GA,Leesburg,31763,Lee County Health Department,Taneka,Bell,112 Park St,,,229-759-3014,No,2023-09-19 17:35:34+00:00,No,,31.723,-84.171
GA,Cuthbert,39840,Randolph County Health Department,Lindsey,Hixon,207 N Webster St,,,833-337-1749,No,2023-09-19 17:37:09+00:00,No,,31.776,-84.786
GA,Hinesville,31313,Hinesville Fire Department,Amanda McBride,Deputy Fire Marshal Marta Cuevas,103 Liberty St,,,912-876-4145,No,2023-09-19 17:24:06+00:00,No,,31.845,-81.596
GA,Savannah,31406,Chatham County Health Dept.,Sierra,Peebles,1395 Eisenhower Dr,,,912-356-2441,No,2023-09-19 19:07:21+00:00,No,,32.003,-81.092
GA,Savannah,31405,Chatham Co. PD,Susan,Fandrich,295 Police Memorial Dr,,,912-652-6947,No,2023-09-19 19:06:30+00:00,No,,32.06,-81.167
GA,Americus,31719,Sumter County Sheriff's Office,Wendy,Winters,352 McMath Mill Rd,,,229-904-4094,No,2023-09-19 17:35:05+00:00,No,,32.074,-84.277
GA,Reidsville,30453,UGA Extension – Tattnall County,Rachel,Stewart,114 N Main St,,,912-557-6724 Ext 1,No,2023-09-19 19:42:43+00:00,No,,32.088,-82.118
GA,Eastman,31023,Heart of Georgia Healthy Start,Choka,Wilcox,"1121 Plaza Ave,",,,478-274-7616,No,2024-04-25 12:46:20+00:00,No,,32.182,-83.178
GA,Vidalia,30474,Toombs-Montgomery EMS,Robert,Tillman,1415 Aimwell Rd,,,912-403-9882,No,2023-09-19 19:33:40+00:00,No,,32.197,-82.402
GA,Vidalia,30474,Vidalia Fire Department,Robert,Tillman Jr.,1415 Aimwell Rd,,,912-403-9882,No,2023-09-19 17:05:29+00:00,No,,32.197,-82.402
GA,Columbus,31901,Safe Kids Columbus/Piedmont Columbus Regional,,,615 19th St,,,706-321-6720,No,2023-09-19 17:36:01+00:00,No,,32.48,-84.984
GA,Warner Robins,31088,Houston County Health Department,Stephanie,Robinson,98 Cohen Walker Dr,,,478-218-2000,No,2023-09-19 17:22:24+00:00,No,,32.545,-83.676
GA,Centerville,31028,Centerville Fire Department,Jason,Jones,101 Miller Ct,,,478-953-4050,No,2023-09-19 17:19:21+00:00,No,Houston and Surrounding,32.63,-83.689
GA,Jeffersonville,31044,Twiggs County Health Department,Kristine,Garner,26 Main St,,,478-945-3351,No,2023-09-19 17:20:51+00:00,No,,32.689,-83.344
GA,Macon,31201,Safe Kids Central Georgia,,,1600 Forsyth St,,,478-749-0144,No,2023-09-19 18:55:47+00:00,No,,32.838,-83.646
GA,Sandersville,31082,Sandersville Police Department,Renee,Jordan,130 Malone St,,,478-552-3121,No,2023-09-19 17:21:53+00:00,No,Washington,32.984,-82.812
GA,Barnesville,30204,Lamar County Health Department,Sherry,Farr,100 Academy Dr,,,770-358-1483,No,2023-09-19 16:47:11+00:00,No,,33.035,-84.147
GA,Greenville,30222,Meriwether County Health Dept.,Airecus,Martin,51 Gay Connector,,,706-672-4974 Ext 6,No,2023-09-19 19:30:11+00:00,No,,33.042,-84.712
GA,Griffin,30223,Spalding County Fire Department- Administration,Rocky,White,1005 Memorial Dr,,,770-228-2129,No,2023-09-19 16:49:34+00:00,No,,33.242,-84.246
GA,Newnan,30263,Newnan Police Dept.,Sgt. Edward,Lee,1 Hannah Rd,,,770-254-2355,No,2023-09-19 19:16:45+00:00,No,,33.312,-84.826
GA,Eatonton,31024,Putnam County Health Department,Christa,McMillian,117 Putnam Dr,,,706-485-8591,No,2023-09-19 19:38:15+00:00,No,,33.346,-83.397
GA,Peachtree City,30269,Fayette County Health Dept./Safe Kids,Debbie,Straight,110 Paschall Rd,,,770-305-5148,No,2023-09-19 16:50:41+00:00,No,,33.391,-84.586
GA,Warrenton,30828,Warren County Health Dept.,Lisa,Walker,565 Legion Dr,,,706-667-4277,No,2023-09-19 19:44:38+00:00,No,,33.4,-82.658
GA,Augusta,30909,East Central Public Health District 6/ Child Health,Lisa,Walker,1916 N Leg Rd,,,706-667-4277,No,2023-09-19 19:17:53+00:00,No,,33.456,-82.066
GA,Augusta,30901,Safe Kids Greater Augusta/ Children's Hospital of GA,Dawn,Faircloth,1225 Walton Way,,,706-446-3429,No,2023-09-19 17:18:38+00:00,No,,33.472,-81.977
GA,Fairburn,30213,Fairburn Fire Station 22,Jason,Ojeda,149 W Broad St,,,770-964-2244 EXT 500,No,2023-09-19 16:48:37+00:00,No,,33.564,-84.584
GA,Fairburn,30213,Fairburn Fire Station 21,Jason,Ojeda,19 E Broad St,,,770-964-2244 EXT 500,No,2023-09-19 16:49:00+00:00,No,,33.566,-84.58
GA,Covington,30014,Piedmont Newton Hospital,Missy,Braden,5126 Hospital Dr NE,,,770-385-4396,No,2023-09-19 16:30:03+00:00,No,,33.601,-83.848
GA,College Park,30337,College Park Fire Department,,,3737 College Street,,,470-409-2560,No,2024-04-25 12:40:56+00:00,No,,33.654,-84.452
GA,Atlanta,30315,Atlanta Fire Station 30,William,Hutchinson,10 Cleveland Ave SW,,,404-546-7000,No,2023-09-19 16:56:14+00:00,No,,33.681,-84.389
GA,Conyers,30012,Prevent Child Abuse Rockdale,Meredith,Hutcheson,625 Promise Path,,,404-416-5547,No,2023-09-19 16:29:03+00:00,No,,33.689,-84.008
GA,Atlanta,30311,Atlanta Fire Station 5,William,Hutchinson,2825 Campbellton Rd SW,,,404-546-7000,No,2023-09-19 16:53:35+00:00,No,,33.7,-84.481
GA,Atlanta,30315,Atlanta Fire Station 2,William,Hutchinson,1568 Jonesboro Rd SE,,,404-546-7000,No,2023-09-19 16:56:31+00:00,No,,33.71,-84.381
GA,Atlanta,30311,Atlanta Fire Station 25,William,Hutchinson,2349 Benjamin E Mays Dr SW,,,404-546-7000,No,2023-09-19 16:53:03+00:00,No,,33.723,-84.465
GA,Atlanta,30316,Atlanta Fire Station 13,William,Hutchinson,431 Flat Shoals Ave SE,,,404-546-7000,No,2023-09-19 16:56:52+00:00,No,,33.742,-84.348
GA,Atlanta,30312,Atlanta Fire Station 10,William,Hutchinson,447 Boulevard SE,,,404-546-7000,No,2023-09-19 16:54:20+00:00,No,,33.742,-84.369
GA,Douglas,30134,Safe Kids Douglas County/ Douglas Dept. of Health,Lanish,Harris,6770 Selman Drive,,,770-949-5155,No,2018-09-20 16:53:59+00:00,No,,33.743,-84.751
GA,Atlanta,30334,Governor's Office of Highway Safety,Kelly,Sizemore,7 Martin Luther King Jr Dr SE,,,470-366-3020,No,2023-09-19 17:01:43+00:00,No,,33.75,-84.387
GA,Atlanta,30317,Atlanta Fire Station 18,William,Hutchinson,2007 Oakview Rd SE,,,404-546-7000,No,2023-09-19 16:57:14+00:00,No,,33.751,-84.322
GA,Atlanta,30331,Atlanta Fire Station 9,William,Hutchinson,3501 Martin Luther King Jr Dr SW,,,404-546-7000,No,2023-09-19 17:00:51+00:00,No,,33.758,-84.502
GA,Decatur,30030,City of Decatur Fire Rescue Station 2,,,356 West Hill Street Decatur,,,404-378-7611,No,2024-04-25 11:57:17+00:00,No,,33.759,-84.303
GA,Atlanta,30314,Atlanta Fire Rescue Station 16,,,1048 Joseph E Boone Blvd NW,,,404-546-7000,No,2023-09-19 16:55:48+00:00,No,,33.763,-84.422
GA,Monroe,30655,Walton County Safe Kids,Rachel,Sulkowski,1425 S Madison Ave,,,770-266- 1527,No,2023-09-19 17:09:38+00:00,No,,33.77,-83.699
GA,Decatur,30030,City of Decatur Fire Rescue,Cpt. Gary,Menard,230 East Trinity Place Decatur,,,404-373-5092,No,2024-09-20 19:01:40+00:00,No,,33.772,-84.294
GA,Atlanta,30318,Atlanta Fire Rescue Station 38,William,Hutchinson,2911 Donald Lee Hollowell Pkwy NW,,,404-546-7000,No,2023-09-19 19:20:41+00:00,No,,33.782,-84.483
GA,Atlanta,30309,Atlanta Fire Station 15,William,Hutchinson,170 10th St NE,,,404-546-7000,No,2023-09-19 16:52:27+00:00,No,,33.782,-84.382
GA,Lincolnton,30817,East Central Public Health Dept. District 6/Child Health,Lisa,Walker,176 N Peachtree St,,,706-667-4277,No,2023-09-19 19:28:22+00:00,No,,33.794,-82.477
GA,Atlanta,30318,Atlanta Fire Rescue Public Safety Annex,William,Hutchinson,3493 Donald Lee Hollowell Pkwy NW,,,404-546-7000,No,2024-09-20 18:52:34+00:00,No,,33.795,-84.502
GA,Atlanta,30318,Atlanta Fire Rescue Station 23,William,Hutchinson,1545 Howell Mill Rd NW,,,404-546-7000,No,2023-09-19 19:19:50+00:00,No,,33.798,-84.416
GA,Atlanta,30324,Atlanta Fire Station 29,William,Hutchinson,2167 Monroe Dr NE,,,404-546-7000,No,2022-09-16 13:34:05+00:00,No,,33.811,-84.369
GA,Brookhaven,30324,Brookhaven PD,Maria,Jones,2665 Buford Hwy NE,,,404-637-0600,No,2023-09-19 16:58:25+00:00,No,,33.827,-84.347
GA,Atlanta,30327,Atlanta Fire Station 26,William,Hutchinson,2970 Howell Mill Rd NW,,,404-546-7000,No,2023-09-19 16:59:03+00:00,No,,33.837,-84.421
GA,Tucker,30084,DeKalb County Fire Rescue,Sherry,Galvez,1950 W Exchange Pl,,,404-372-8736,No,2023-09-19 16:35:08+00:00,No,,33.841,-84.245
GA,Snellville,30078,Snellville Police Department,Scott,Hermel,2315 Wisteria Dr,,,770-985-3555,No,2023-09-19 16:34:38+00:00,No,,33.859,-84.015
GA,Watkinsville,30677,Oconee County Sheriff's Office,Sonyia,Wallace-Burchett,1140 Experiment Station Rd,,,706-769-5665,No,2023-09-19 17:10:38+00:00,No,,33.868,-83.415
GA,Marietta,30008,Cobb and Douglas Public Health,Melissa,Chan-Leiba,1220 Al Bishop Dr SW,safekidscobb@gmail.com,,770-852-3285,No,2023-09-19 16:27:49+00:00,No,,33.903,-84.589
GA,Sandy Springs,30328,Sandy Springs Fire Station 51,,,135 Johnson Ferry Rd NE,,,770-206-2047,No,2023-09-19 16:59:44+00:00,No,,33.926,-84.383
GA,Dunwoody,30338,Dunwoody PD,Katharine,Tate,4800 Ashford Dunwoody Rd,,,678-382-6918,No,2023-09-19 17:02:45+00:00,No,,33.937,-84.339
GA,706-613-3250,30601,Clarke County SO,Glenn,Cliver,325 E Washington St,,,706-613-3256,No,2023-09-19 17:08:32+00:00,No,,33.96,-83.375
GA,Athens,30606,Children's Medical Services,Heather,Johnson,740 Prince Ave,,,706-389-6923,No,2023-09-19 19:14:48+00:00,No,,33.962,-83.39
GA,Lawrenceville,30046,Gwinnett Fire and Emergency Services,Marcella,Nunez,408 Hurricane Shoals Rd NE,,,678-518-4907,No,2023-09-19 16:34:16+00:00,No,,33.975,-83.978
GA,Alpharetta,30022,Safe Kids North Fulton/Roswell Fire,,,8025 Holcomb Bridge Rd,,,770-594-6133,No,2023-09-19 16:30:53+00:00,No,,33.978,-84.265
GA,Lawrenceville,30043,Gwinnett Police Department,W. Eric,Rooks,770 Hi Hope Rd,,,770-513-5119,No,2023-09-19 16:33:38+00:00,Yes,Gwinnett,33.987,-83.973
GA,Cedartown,30125,Polk County Sheriff's Office/Safe Kids Polk County,Rachel,Haddix,1676 Rockmart Hwy,,,770-749-2901,No,2023-09-19 16:43:17+00:00,No,,34.015,-85.217
GA,Johns Creek,30097,Johns Creek Fire Department,Loren,Johnson,11360 Lakefield Dr,,,678-512-3362,No,2023-09-19 19:23:20+00:00,No,,34.061,-84.169
GA,Alpharetta,30009,Alpharetta Fire Prevention,Austin,Turnbull,2565 Old Milton Pkwy,,,678-297-6272,No,2023-09-19 19:21:40+00:00,No,,34.069,-84.285
GA,Woodstock,30188,Woodstock Fire Department,,,225 Arnold Mill Rd,,,678-493-4343,No,2023-09-19 16:44:59+00:00,No,,34.102,-84.51
GA,Canton,30114,Safe Kids Cherokee County,,,1130 Bluffs Pkwy,,,678-493-4343,No,2023-09-19 16:41:32+00:00,No,,34.268,-84.472
GA,Cumming,30028,Forsyth County Fire Department,Erin,Long,3520 Settingdown Rd,,,770-205-4688,No,2023-09-19 16:31:45+00:00,No,,34.272,-84.094
GA,Gainesville,30501,Gainesville Police Department,Larry,Sanford,701 Queen City Pkwy,,,770-535-3789,No,2023-09-19 17:06:16+00:00,No,,34.292,-83.827
GA,Jasper,30143,Pickens County Health Department,Ashley,Rice,60 Health Way,,,706-253-2821,No,2023-09-19 19:35:02+00:00,No,,34.456,-84.412
GA,Alto,30510,Alto Police Department,Josh,Ivey,3895 Gainesville Hwy,,,706-778-8028,No,2023-09-19 17:07:46+00:00,No,,34.469,-83.572
GA,Cornelia,30531,Cornelia Police Dept.,Kevin,Marstellar,181 Larkin St,,,706-778-4314,No,2023-09-19 19:24:59+00:00,No,,34.51,-83.525
GA,Dalton,30720,Dalton Police Department,David,Saylors,301 Jones St,,,706-278-9085,No,2023-09-19 17:12:48+00:00,No,Whitfield / City of Dalton,34.775,-84.975
GA,Blairsville,30512,Union County Health Department,Glenda,McGill,67 Chase Dr,,,706-745-6292,No,2021-08-25 19:27:43+00:00,No,,34.877,-83.948
GA,Ringgold,30736,Ringgold Police Department,Jennifer,Jones,150 Tennessee St,,,706-935-3061,No,2023-09-19 17:13:48+00:00,No,,34.917,-85.108
HI,Honolulu,96839,Keiki Injury Prevention Coalition (KIPC),Karen,Tessier,P.O. Box 61954,ktessier@hawaii.edu,,808-294-0402,No,2022-09-21 03:39:04+00:00,Yes,,,
HI,Waipahu,96797,Waianae Coast Comprehensive Health Center,,,"894-428 Waipahu St, Ste 108b",,,808-697-3300,No,2022-09-21 03:51:53+00:00,No,,,
HI,Hilo,96720,Hilo Medical Center,,,"75 Puuhonu Pl, Ste 101",,,808-933-3800,No,2022-09-21 03:53:13+00:00,No,,,
HI,Kaneohe Bay,96863,Marine Corps Base Hawaii,Lansing,Rice,MCBH Kaneohe Bay,,,808-257-1830,No,2017-07-24 16:02:03+00:00,No,,,
HI,Kealakekua,96750,Kona Community Hospital,,,79-1019 Haukapila St,,,808-322-9311,No,2022-09-21 03:53:51+00:00,No,,19.52,-155.918
HI,Wailuku,96793,Kaiser Maui,,,80 Mahalani St,,,808-243-6000,No,2022-09-21 00:05:34+00:00,No,,20.887,-156.487
HI,Honolulu,96826,Hawaii Pacific Health - Kapiolani Medical Center for Women and Children,Lisa,Dau,1319 Punahou St,lisa.dau@kapiolani.org,,808-983-6800,No,2022-09-21 03:40:25+00:00,No,,21.3,-157.833
HI,Honolulu,96826,Kapiolani Medical Center for Women and Children,Lisa,Dau,1319 Punahou Street,,,808-535-7000,No,2017-07-24 15:56:58+00:00,No,,21.3,-157.834
HI,Honolulu,96826,Shriners Hospital for Children - Oahu,,,1310 Punahou St,,,808-941-4466,No,2022-09-21 03:51:10+00:00,No,,21.301,-157.836
HI,Honolulu,96822,Catholic Charities Hawaii,,,1822 Keeaumoku St,,,808-935-4673,No,2022-09-21 03:58:02+00:00,No,,21.308,-157.834
HI,Honolulu,96813,The Queen's Medical Center,Emma,Chai,1301 Punchbowl Street,,,808-691-7117,No,2017-07-24 15:53:55+00:00,No,,21.308,-157.854
HI,Honolulu,96813,The Queen's Medical Center,,,1301 Punchbowl St,,,808-538-9011,No,2022-09-21 03:41:29+00:00,No,,21.308,-157.854
HI,Honolulu,96813,Hawaii Pacific Health,,,55 Merchant St,,,808-535-7401,No,2022-09-21 03:55:28+00:00,No,,21.309,-157.863
HI,Honolulu,96813,Kalihi Palama Health Center,,,89 S King St,,,808-792-5560,No,2022-09-21 03:50:30+00:00,No,,21.309,-157.862
HI,Honolulu,96817,Kalihi-Palama Health Center,Vilma,Gumayagay,915 N King Street,,,808-848-1438,No,2017-07-24 15:54:57+00:00,No,,21.323,-157.868
HI,Honolulu,96818,Military Fleet and Family Support Center,,,4827 Bougainville Dr,,,808-474-1999,No,2022-09-21 03:59:03+00:00,No,,21.344,-157.929
HI,Honolulu,96819,Kaiser Permanente Hawaii - Mapunapuna Clinic,Angelita,Juan,2828 Paa Street,,,808-432-2260,No,2017-07-24 15:56:18+00:00,No,Honolulu,21.346,-157.895
HI,Honolulu,96819,Tripler Army Medical Center,Liz,Zimmerman,1 Jarrett White Road,,,808-433-6808,No,2017-07-24 15:55:35+00:00,No,,21.356,-157.894
HI,Honolulu,96859,Tripler Army Medical Center,,,1 Jarrett White Rd,,,808-433-6661,No,2022-09-21 03:45:42+00:00,No,,21.359,-157.889
HI,Honolulu,96819,Kaiser Moanalua,,,3288 Moanalua Rd,,,808-432-0000,No,2022-09-21 03:42:43+00:00,No,,21.363,-157.9
HI,Ewa Beach,96706,St. Francis Medical Center-West,,,91-2141 Fort Weaver Rd,,,808-678-7000,No,2022-09-21 03:49:45+00:00,No,,21.372,-158.027
HI,Kailua,96734,Adventist Health-Castle,Stephanie,Capllonch,640 Ulukahiki St,capllosh@ah.org,,808-382-7188,No,2022-09-21 03:42:09+00:00,No,,21.381,-157.758
HI,Kailua,96734,Castle Medical Center,Tina,Johnson,640 Ulukahiki Street,,,808-263-5270,No,2017-07-24 15:49:42+00:00,No,,21.382,-157.756
HI,Honolulu,96797,Kaiser Permanente Hawaii - Waipio Clinic,Robyn,Hasegawa,94-1480 Moaniani Street,,,808-432-8938,No,2017-07-24 15:52:22+00:00,No,Honolulu,21.426,-157.997
HI,Honolulu,96797,Waipio Clinic - Prevention & Health,,,94-1480 Moaniani Street,,,808-432-2260,No,2017-07-24 15:53:13+00:00,No,,21.426,-157.997
HI,Waianae,96792,Waianae Coast Comprehensive Health Center,Ruby,Rellin,86-260 Farrington Highway,,,808-697-3548,No,2017-07-24 15:51:52+00:00,No,,21.43,-158.181
HI,Lihue,96766,Kauai Medic-21 - Lihue Station,Tito,Villaunea,3277 Palai Street,,,808-245-7000,No,2017-07-24 15:50:55+00:00,No,,21.981,-159.362
HI,Lihue,96766,Wilcox Memorial Hospital,,,3-3420 Kuhio Hwy,,,808-245-1100,No,2022-09-21 03:54:41+00:00,No,,21.986,-159.366
ID,Ammon,83406,Bonneville County Sheriff's Office,Karly Jarnigin or,Erin Rix,3750 E Lincoln Rd,,,208 529 1350 X 1717,No,2019-10-22 17:58:28+00:00,No,,,
ID,Malad City,83252,Oneida County Hospital (Nell J Redfield Memorial),Brenda,Barney,150 W 200 N,,,208-766-2231,Yes,2022-09-20 15:46:40+00:00,No,Oneida,,
ID,Lewiston,83501,Public Health Idaho North Central District,Braelynn,Stewart,215 10th St.,,,208-799-0377,No,2022-09-20 15:56:13+00:00,No,,,
ID,Kuna,83634,Kuna Fire District,Kevin,Krainock,150 W Boise St,,,208-922-1144,No,2023-06-22 22:55:55+00:00,No,,,
ID,Mountain Home Air Force Base,83648,Mountain Home Air Force Base,Miriam,Kariotis,90 Hope Dr,,,208-828-7349,No,2022-12-08 15:51:53+00:00,No,,,
ID,Lewiston,83501,St. Joseph Regional Medical Cntr/Family Beginnings,Amanda,Goldsmith,415 6th St,,,208-799-5430,No,2023-06-22 22:35:38+00:00,No,,,
